ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSG00000155066,701.6388215727214,0.7243276379940075,0.13778789081444826,5.256830870351457,1.4655897960995556e-07,1.9477833498063696e-05,PROM2
ENSG00000049130,13568.909144569048,-0.4620464577087517,0.08806533784265778,-5.246632432549893,1.549045113648428e-07,2.03851299612773e-05,KITLG
ENSG00000124541,586.9727888309665,0.6658858935411252,0.12698516443674512,5.243808570038286,1.5729539876317054e-07,2.041604609087096e-05,RRP36
ENSG00000146278,902.6437951830106,-0.6705123206947035,0.12789269419801413,-5.242772661091652,1.5818138966330776e-07,2.041604609087096e-05,PNRC1
ENSG00000151689,610.6223338863641,0.6576598407273153,0.12560080497603096,5.2361116702462205,1.639947527706158e-07,2.0964776823237868e-05,INPP1
ENSG00000147036,100.57610638575689,-1.229149628080455,0.2348732660592878,-5.233246204232488,1.6655864740600229e-07,2.1091667208780838e-05,LANCL3
ENSG00000197451,3266.0461000893124,0.41935202343158634,0.08017927806172803,5.230179587158887,1.6934544926298592e-07,2.1244149209879063e-05,HNRNPAB
ENSG00000177076,177.52700916471068,1.007670187852087,0.19285008681176344,5.225147701570136,1.7401614562563655e-07,2.162795113641592e-05,ACER2
ENSG00000139645,2780.191110591775,0.48832507222004884,0.09388923573427284,5.201076229889825,1.9813780820563288e-07,2.4400034858203763e-05,ANKRD52
ENSG00000050405,3114.7511518375427,0.7496061747285254,0.1444308723536561,5.190068871792354,2.1021631205131575e-07,2.5652123242407376e-05,LIMA1
ENSG00000043355,480.06254518948975,-0.6309617292246237,0.12168125817069639,-5.185364933846268,2.1559228613383806e-07,2.598736500306506e-05,ZIC2
ENSG00000154237,837.8395325064224,0.5675103217572455,0.10946725140611464,5.18429315130813,2.1683564630434972e-07,2.598736500306506e-05,LRRK1
ENSG00000117525,1688.7473416559908,0.5700939518488529,0.11000245043668358,5.182556839285993,2.1886463694925368e-07,2.59984072722994e-05,F3
ENSG00000104228,590.2538525983649,0.6604574860804494,0.12752566793721462,5.179016089573558,2.230592328081603e-07,2.626424633319242e-05,TRIM35
ENSG00000167755,1044.3303799298953,0.7414819479536214,0.14335956869782068,5.172183166346909,2.313746076778404e-07,2.688115216581414e-05,KLK6
ENSG00000100867,155.01083449321337,-1.0089473120117025,0.1951000876921255,-5.171434436276909,2.3230378091592344e-07,2.688115216581414e-05,DHRS2
ENSG00000178814,1016.2973254948843,0.5580299907606037,0.10799513882930474,5.167176937867697,2.3765625954396983e-07,2.7265469844946214e-05,OPLAH
ENSG00000180155,122.80213847617638,1.7345937448999085,0.3374938167790201,5.139631183334135,2.7527825153451286e-07,3.1189952128292525e-05,LYNX1
ENSG00000140950,1568.211059189119,0.5057709136122381,0.09843917255452828,5.137902935257579,2.7782130915664733e-07,3.1189952128292525e-05,MEAK7
ENSG00000157514,233.37341264177246,-0.9323553967692119,0.18149030687950413,-5.137218691179058,2.7883440776243036e-07,3.1189952128292525e-05,TSC22D3
ENSG00000114019,3182.8664967527807,0.7473808282264374,0.14575115200023284,5.127786765110738,2.931682214356296e-07,3.252228955645005e-05,AMOTL2
ENSG00000247626,361.99538629797144,0.733403645633946,0.14327026135595453,5.119022180128554,3.0712384420609744e-07,3.3791175088347916e-05,MARS2
ENSG00000186166,594.2101013570616,0.673672573102716,0.1325091124607457,5.083971664984805,3.6962310339733074e-07,4.016366508205605e-05,CENATAC
ENSG00000033100,555.0034124068693,0.7506331655302231,0.1476679035626271,5.083251996002461,3.710269291644901e-07,4.016366508205605e-05,CHPF2
